"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-02-28,233162,"Fair Oaks","CA","San Francisco","San Mateo","Menlo Park",3673,1523700,0.00296208530805687,0.0367421922841396,0.22101129898229,0.14949914777805,,"2018-02","2018-Q1",1523700,0,"2018-02"
2018-02-28,415899,"East Beechwold","OH","Columbus","Franklin","Columbus",3674,226400,0.000441891294741494,0.0202794051374493,0.116921558954119,0.0856732717871505,0.0414027454556667,"2018-02","2018-Q1",226400,0,"2018-02"
2018-02-28,403496,"East Corner","DC","Washington","District of Columbia","Washington",3675,292000,0.00550964187327824,0.0310734463276836,0.0838901262063846,0.10756634324829,0.0260437786166414,"2018-02","2018-Q1",292000,0,"2018-02"
2018-02-28,403282,"Belmont Terrace","IL","Chicago","Cook","Chicago",3676,270200,0.0154077414505825,0.0456656346749226,0.0316914852997327,0.0652310663718745,-0.00559726063437449,"2007-03","2007-Q1",338500,-0.201772525849335,"2004-07"
2018-02-28,196556,"Nassau Shores","NY","New York","Nassau","Massapequa",3677,588200,0.00615805679096818,0.0122182068490793,0.055067264573991,0.0453997290178192,0.0000170026099410858,"2006-08","2006-Q3",622100,-0.0544928468091947,"2005-02"
2018-02-28,269208,"Tarpon River","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",3678,281700,0.00751072961373391,-0.00949367088607595,0.0307354555433589,0.0776720388591086,-0.000671986093709998,"2006-06","2006-Q2",382000,-0.262565445026178,"2004-10"
2018-02-28,416883,"Swain Oaks","CA","Stockton","San Joaquin","Stockton",3679,240100,-0.00579710144927536,0.0143641740599916,0.119869402985075,0.169599318329047,0.00692014656143702,"2006-04","2006-Q2",318800,-0.246863237139272,"2004-10"
2018-02-28,268915,"Central Beach Alliance","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",3680,350000,0.0077742585660812,0.0248901903367496,0.07559926244622,0.0757914935088175,0.00919087090436621,"2006-02","2006-Q1",413000,-0.152542372881356,"2005-04"
2018-02-28,272830,"Avalon","NM","Albuquerque","Bernalillo","Albuquerque",3681,150400,0.010073875083949,0.0196610169491525,0.0308430431802605,0.0396937620799493,-0.0110643971629726,"2007-09","2007-Q3",170600,-0.118405627198124,"2006-04"
2018-02-28,274053,"Homestead","OR","Portland","Multnomah","Portland",3682,545900,0.00257116620752984,0.00460066249539934,-0.0201041105726081,0.0912933956603432,0.0242951242144929,"2017-03","2017-Q1",557800,-0.0213338114019362,"2016-12"
2018-02-28,415963,"Franklin Park","OH","Columbus","Franklin","Columbus",3683,178600,0.00506471581316826,0.0205714285714286,0.0450555880631949,0.118771653655872,,"2018-02","2018-Q1",178600,0,"2018-02"
2018-02-28,38234,"Dresher","PA","Philadelphia","Montgomery","Upper Dublin",3684,405700,0.00645001240387001,0.013489882588059,-0.0138551288283909,0.0229427115408898,-0.000589653306055871,"2016-11","2016-Q4",424900,-0.0451871028477289,"2015-12"
2018-02-28,269763,"Better Waverly","MD","Baltimore","Baltimore City","Baltimore",3685,70300,-0.036986301369863,-0.0987179487179487,-0.142682926829268,0.0264410971210201,,"2010-08","2010-Q3",86500,-0.18728323699422,
2018-02-28,268205,"Hawarden Hills","CA","Riverside","Riverside","Riverside",3686,597400,0.00963326009802265,0.0282271944922547,0.135525565481848,0.103858832831187,0.0107158893687416,"2006-02","2006-Q1",623000,-0.041091492776886,"2006-01"
2018-02-28,417160,"Euclid-St Pauls","FL","Tampa","Pinellas","Saint Petersburg",3687,270000,0.0025993316004456,0.0428736964078795,0.126878130217028,0.162270117673778,0.0331835459451748,"2018-02","2018-Q1",270000,0,"2018-02"
2018-02-28,270508,"South Los Altos","NM","Albuquerque","Bernalillo","Albuquerque",3688,140000,0.00430416068866571,0.0241404535479151,0.00647016534867002,0.0351339413517242,-0.0132026894172312,"2009-05","2009-Q2",163400,-0.143206854345165,"2006-07"
2018-02-28,55987,"Halesite","NY","New York","Suffolk","Huntington",3689,524700,-0.017047583364556,-0.0137218045112782,0.0166634373183492,0.0310091901054703,-0.00604523684357272,"2005-07","2005-Q3",588400,-0.108259687287559,"2004-09"
2018-02-28,267902,"Alegre Community","AZ","Phoenix","Maricopa","Tempe",3690,153600,0.00986193293885602,0.0246831220813876,0.0963597430406852,0.112338414069673,,"2018-02","2018-Q1",153600,0,"2018-02"
2018-02-28,275178,"Rio Vista","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",3691,1098700,0.00853680925279971,0.0212864844766685,0.060316541208261,0.103452612960178,0.0185979483271483,"2018-02","2018-Q1",1098700,0,"2018-02"
2018-02-28,268086,"Colonial Manor","CA","Sacramento","Sacramento","Sacramento",3692,273700,0.0122041420118343,0.0359576078728236,0.110795454545455,0.161810385931346,0.0186602033789849,"2005-12","2005-Q4",306300,-0.106431603003591,"2005-04"
2018-02-28,269956,"Blackstone Park","MI","Detroit","Wayne","Detroit",3693,43700,0.0234192037470726,0.0870646766169154,0.129198966408269,0.0907846061949036,-0.0623606803693508,"2005-11","2005-Q4",94700,-0.538542766631468,
2018-02-28,276432,"M.L. King Jr. Park","IA","Des Moines","Polk","Des Moines",3694,83900,0.00841346153846154,0.0332512315270936,0.0593434343434343,0.0392766581637081,0.0123619310752652,"2018-02","2018-Q1",83900,0,"2018-02"
2018-02-28,272104,"Golden Valley","WI","Milwaukee","Milwaukee","Milwaukee",3695,130100,0.0030840400925212,0.00153964588144727,-0.00838414634146342,0.0428094722576497,-0.0143948910274903,"2007-06","2007-Q2",154900,-0.16010329244674,"2003-12"
2018-02-28,269494,"King Irving","IA","Des Moines","Polk","Des Moines",3696,99400,-0.0099601593625498,0.016359918200409,0.109375,0.046747615360371,0.0174615606165742,"2018-01","2018-Q1",100400,-0.0099601593625498,"2017-12"
2018-02-28,272920,"Bellevue","VA","Richmond","Richmond City","Richmond",3697,307700,0.0121710526315789,0.0290969899665552,0.100107257776189,0.0622560641631436,0.0219689136551771,"2018-02","2018-Q1",307700,0,"2018-02"
2018-02-28,271043,"Southern Dayton View","OH","Dayton","Montgomery","Dayton",3698,47200,-0.00840336134453781,-0.040650406504065,-0.083495145631068,0.00560138452219672,,"2017-02","2017-Q1",51500,-0.083495145631068,"2016-08"
2018-02-28,269147,"Poinsettia Heights","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",3699,410400,0.00810611643330877,0.0324528301886792,0.129955947136564,0.132192748041077,0.0178649223602412,"2006-07","2006-Q3",443300,-0.074216106474171,"2005-06"
2018-02-28,276384,"Hope","RI","Providence","Providence","Providence",3700,393700,0.0126028806584362,0.0529553356512436,0.111832815588817,0.0898960783080551,0.0237611137521909,"2018-02","2018-Q1",393700,0,"2018-02"
2018-02-28,422819,"Hillside Morningside","TX","Dallas-Fort Worth","Tarrant","Fort Worth",3701,69300,0.00873362445414847,0.0343283582089552,0.0564024390243902,0.0812150403843401,0.0250701733320562,"2018-02","2018-Q1",69300,0,"2018-02"
2018-02-28,163581,"Violetville","MD","Baltimore","Baltimore City","Baltimore",3702,107200,0.00657276995305164,0.00941619585687382,0.100616016427105,0.000935455331463553,-0.040626702296038,"2007-03","2007-Q1",170000,-0.369411764705882,"2005-06"
2018-02-28,415885,"Knolls West","OH","Columbus","Franklin","Columbus",3703,218000,0.00229885057471264,0.0191678354371202,0.0541586073500967,0.0627572829997802,0.0249405847773414,"2018-02","2018-Q1",218000,0,"2018-02"
2018-02-28,271144,"Vernon","OR","Portland","Multnomah","Portland",3704,474600,0.0117245789810275,0.0321879077859939,0.0154043645699615,0.101717056498655,0.0545625709104833,"2018-02","2018-Q1",474600,0,"2018-02"
2018-02-28,228856,"Park City","TN","Knoxville","Knox","Knoxville",3705,86800,0.00462962962962963,0.0598290598290598,0.185792349726776,,,"2014-06","2014-Q2",92000,-0.0565217391304348,"2014-04"
2018-02-28,52205,"Gibsonia","PA","Pittsburgh","Allegheny","Richland",3706,232400,-0.00043010752688172,0.0144041903099083,0.0926187118006582,0.0605658704931065,0.0403990273245594,"2018-01","2018-Q1",232500,-0.00043010752688172,"2018-01"
2018-02-28,268604,"Windsor Village","CA","Los Angeles-Long Beach-Anaheim","Orange","Santa Ana",3707,565600,0.00248138957816377,0.0179985601151908,0.122222222222222,0.102709256476285,0.00699819866670759,"2007-01","2007-Q1",632300,-0.105487901312668,"2005-11"
2018-02-28,273915,"Haggin Oaks","CA","Bakersfield","Kern","Bakersfield",3708,365500,0.00744211686879824,0.0345315595810926,0.053921568627451,0.0215131564345155,-0.0100628480977504,"2006-07","2006-Q3",534100,-0.315671222617487,"2004-08"
2018-02-28,276235,"Canterbury","AL","Mobile","Mobile","Mobile",3709,138400,-0.00788530465949821,-0.0191353649893692,0.00801165331391114,0.0213941067681573,-0.0196608089629789,"2008-07","2008-Q3",174400,-0.206422018348624,"2005-08"
2018-02-28,274654,"Nena","CA","Riverside","San Bernardino","San Bernardino",3710,352300,0.00974491258240183,0.034654919236417,0.0447805456702254,0.0961689513105655,-0.000453027552438146,"2006-11","2006-Q4",411700,-0.144279815399563,"2005-04"
2018-02-28,343369,"Hamilton","IN","Fort Wayne","Allen","Fort Wayne",3711,51000,-0.00778210116731518,0.00790513833992095,0.0240963855421687,-0.00425876882128706,-0.0224499096038911,"1998-06","1998-Q2",72500,-0.296551724137931,
2018-02-28,418097,"West Highlands","OK","Tulsa","Tulsa","Tulsa",3712,141900,0.00566973777462792,0.0099644128113879,0.0503330866025167,0.041489191459207,,"2018-02","2018-Q1",141900,0,"2018-02"
2018-02-28,273200,"Central City-Liberty Wells","UT","Salt Lake City","Salt Lake","Salt Lake City",3713,233500,0.0134548611111111,0.03045013239188,0.106110847939365,0.0770559615240423,0.0118262764897492,"2018-02","2018-Q1",233500,0,"2018-02"
2018-02-28,275746,"Tiger Hole-Secret Woods","FL","Jacksonville","Duval","Jacksonville",3714,220900,0.0105215004574565,0.053912213740458,0.160798738833421,0.0863470066149699,0.00735066309876875,"2018-02","2018-Q1",220900,0,"2018-02"
2018-02-28,403128,"Stony Island Park","IL","Chicago","Cook","Chicago",3715,142100,0.0085166784953868,0.0252525252525253,-0.0564409030544489,0.0251562656942494,-0.0237982875059075,"2007-01","2007-Q1",194100,-0.267903142709943,"2004-12"
2018-02-28,275101,"Providence Park","NC","Charlotte","Mecklenburg","Charlotte",3716,537200,0.00186497575531518,0.0230432298609789,0.0876695687386111,0.0854027886098336,0.0260709859091683,"2018-02","2018-Q1",537200,0,"2018-02"
2018-02-28,269819,"Greektown","MD","Baltimore","Baltimore City","Baltimore",3717,150600,0.0336307481125601,0.0734141126158232,0.0968681718863802,0.084040226384839,0.00187849284639641,"2018-02","2018-Q1",150600,0,"2018-02"
2018-02-28,343526,"Eastmorland Community","WI","Madison","Dane","Madison",3718,190800,0.00368227248816412,0.0192307692307692,0.0588235294117647,0.0635699819047679,0.0190421042767726,"2018-02","2018-Q1",190800,0,"2018-02"
2018-02-28,417008,"Hidden Valley","CA","Santa Maria-Santa Barbara","Santa Barbara","Santa Barbara",3719,959400,0.00418672807201172,0.00104340567612688,0.0628115653040877,0.0553942033274377,0.00411496648589238,"2005-12","2005-Q4",1049500,-0.0858504049547403,"2004-10"
2018-02-28,155188,"North Lakeville","MA","Boston","Plymouth","Lakeville",3720,368000,0.011544804837823,0.0413129598189021,0.0906935388263189,0.0731920683029801,0.0170695602062116,"2018-02","2018-Q1",368000,0,"2018-02"
2018-02-28,270485,"S Y Jackson","NM","Albuquerque","Bernalillo","Albuquerque",3721,242900,0.00788381742738589,0.00704809286898839,-0.00776143790849673,0.0432029350147398,-0.010191038021327,"2007-10","2007-Q4",270600,-0.102365114560237,"2006-10"
2018-02-28,273036,"Bridle Trails","WA","Seattle","King","Kirkland",3722,994000,0.0052588996763754,0.00110786584751737,0.123671716029844,0.118190776987487,0.0412488762726897,"2018-02","2018-Q1",994000,0,"2018-02"
2018-02-28,271842,"Cornwall Park","WA","Bellingham","Whatcom","Bellingham",3723,383900,0.00708289611752361,0.017762460233298,0.126797769298503,0.0849243181274622,0.0311820438665344,"2018-02","2018-Q1",383900,0,"2018-02"
2018-02-28,417719,"Carino Estates","AZ","Phoenix","Maricopa","Chandler",3724,362700,0.00834028356964137,0.014261744966443,0.0574344023323615,0.0498411527943055,0.00612943162352386,"2006-02","2006-Q1",420600,-0.137660485021398,"2005-07"
2018-02-28,271030,"Pheasant Hill","OH","Dayton","Montgomery","Dayton",3725,171000,-0.000584453535943892,-0.00175131348511384,0.031985515992758,0.0136402960729634,-0.00517145133232388,"2006-12","2006-Q4",182100,-0.0609555189456343,"2004-10"
2018-02-28,275268,"Sagepointe","CA","Bakersfield","Kern","Bakersfield",3726,211700,0.00379326695116169,0.0119502868068834,0.0382540461010299,0.0729147900602067,-0.00401929085537189,"2006-06","2006-Q2",295600,-0.28382949932341,"2004-11"
2018-02-28,55130,"West Wareham","MA","Boston","Plymouth","Wareham",3727,297100,0.015032456440041,0.0319555401180966,0.166012558869702,0.0808579894726578,0.0128839906517308,"2018-02","2018-Q1",297100,0,"2018-02"
2018-02-28,403490,"NoMa","DC","Washington","District of Columbia","Washington",3728,474900,0.0232708468002586,0.0495027624309392,-0.0120657374661951,,,"2015-08","2015-Q3",557500,-0.148161434977578,"2014-04"
2018-02-28,190233,"Society Hill","NJ","New York","Middlesex","Piscataway",3729,390300,0.00592783505154639,0.0161416297839104,0.000769230769230769,0.0204083292788575,-0.00292447808522378,"2006-05","2006-Q2",426400,-0.0846622889305816,"2005-06"
2018-02-28,417091,"Westlakes","CA","Bakersfield","Kern","Bakersfield",3730,279300,0.00467625899280576,0.0104920405209841,0.0386760877649684,0.0556945182231814,-0.00288945619130476,"2006-04","2006-Q2",388100,-0.280340118526153,"2004-10"
2018-02-28,268176,"Glen Elder","CA","Sacramento","Sacramento","Sacramento",3731,236700,0.00169276343630978,0.0145735105015002,0.170623145400593,0.177650425947576,,"2018-02","2018-Q1",236700,0,"2018-02"
2018-02-28,272016,"West Hills","WA","Spokane","Spokane","Spokane",3732,210200,0.0159497341710971,0.0719020907700153,0.140531741725448,0.069956732421387,0.0138430403369572,"2018-02","2018-Q1",210200,0,"2018-02"
2018-02-28,271935,"North East","WA","Olympia","Thurston","Olympia",3733,269200,0.0158490566037736,0.0373795761078998,0.0916463909164639,0.0741005701320328,0.0136365046480897,"2018-02","2018-Q1",269200,0,"2018-02"
2018-02-28,415916,"Trouville","OH","Columbus","Franklin","Columbus",3734,128000,-0.0131071703932151,-0.0176515732924021,0.0902896081771721,0.0722707120860762,0.00697934921935217,"2017-12","2017-Q4",131800,-0.0288315629742033,"2017-11"
2018-02-28,270340,"Academy Hills Park","NM","Albuquerque","Bernalillo","Albuquerque",3735,256100,0.00274079874706343,0.0110540860639558,-0.0440462859275849,0.0275135456183482,-0.00881165469439493,"2007-02","2007-Q1",284400,-0.0995077355836849,"2006-03"
2018-02-28,121714,"Fairlawn","DC","Washington","District of Columbia","Washington",3736,328300,0.0132716049382716,0.0356466876971609,0.0867262495862297,0.114066672786494,0.0305438144611752,"2018-02","2018-Q1",328300,0,"2018-02"
2018-02-28,273100,"Caballo Hills","CA","San Francisco","Alameda","Oakland",3737,890200,0.00292924740874268,0.0252216975699643,0.133290897517505,0.108114594339316,,"2018-02","2018-Q1",890200,0,"2018-02"
2018-02-28,270462,"Parkland Hills","NM","Albuquerque","Bernalillo","Albuquerque",3738,191500,0.00472193074501574,0.0143008474576271,-0.0269308943089431,0.0524598219172117,-0.00620579523128051,"2007-11","2007-Q4",207900,-0.0788840788840789,"2006-11"
2018-02-28,273020,"Bravo Park Lane","AZ","Tucson","Pima","Tucson",3739,130000,0.0172143974960876,0.0416666666666667,0.09151973131822,0.122031876068272,-0.00808964526584921,"2006-08","2006-Q3",153300,-0.151989562948467,"2005-10"
2018-02-28,417837,"Community Fiesta","AZ","Phoenix","Maricopa","Mesa",3740,187900,0.00373931623931624,0.00858829844337091,0.0994733762434172,0.140911881817081,0.00430454359982635,"2007-02","2007-Q1",202200,-0.0707220573689416,"2006-03"
2018-02-28,271506,"Northern Hills","TX","San Antonio","Bexar","San Antonio",3741,169000,0.0041592394533571,0.0168471720818291,0.0896196002578981,0.0689281451221997,0.0226408468670063,"2018-02","2018-Q1",169000,0,"2018-02"
2018-02-28,117879,"San Mateo Park","CA","San Francisco","San Mateo","San Mateo",3742,3409600,0.00252866803881211,0.0514046069875728,0.139267575514568,0.117687053510257,0.0837642383156658,"2018-02","2018-Q1",3409600,0,"2018-02"
2018-02-28,114292,"Chinatown","CA","San Francisco","Alameda","Oakland",3743,568900,0.0169824812298892,0.0631657634087087,0.263379968909616,0.154978685398008,0.0407412224819195,"2018-02","2018-Q1",568900,0,"2018-02"
2018-02-28,269714,"Marigny","LA","New Orleans","Orleans","New Orleans",3744,373400,-0.0098117210289048,-0.0428095360164061,-0.0899341944918352,0.104954916642481,0.063470176326788,"2016-10","2016-Q4",414200,-0.0985031385803959,"2016-04"
2018-02-28,403497,"Hillbrook","DC","Washington","District of Columbia","Washington",3745,299100,-0.00861783228372556,-0.0105855110817069,0.0663101604278075,0.118184018058606,0.0245433347882833,"2017-12","2017-Q4",303000,-0.0128712871287129,"2017-10"
2018-02-28,196532,"Munsey Park","NY","New York","Nassau","Manhasset",3746,1718700,0.0126679236389347,0.0351120211997109,0.0215763195435093,0.0558905786651474,0.0171387792059281,"2018-02","2018-Q1",1718700,0,"2018-02"
2018-02-28,342738,"Morris Heights","CO","Denver","Arapahoe","Aurora",3747,287700,0.0126715945089757,0.0297065139584825,0.126027397260274,0.166506404115288,0.0660235746544704,"2018-02","2018-Q1",287700,0,"2018-02"
2018-02-28,276482,"Northeast Heights","KS","Wichita","Sedgwick","Wichita",3748,133700,0.00300075018754689,0.0300462249614792,0.0340293890177881,0.0415049331127655,0.0192410648837051,"2018-02","2018-Q1",133700,0,"2018-02"
2018-02-28,111972,"Fountain of the Sun","AZ","Phoenix","Maricopa","Mesa",3749,187000,0.00321888412017167,0.0190735694822888,0.0974178403755869,0.0657627566354742,0.0149570320867263,"2006-02","2006-Q1",190200,-0.0168243953732913,"2006-01"
2018-02-28,274215,"La Placita Park","KS","Wichita","Sedgwick","Wichita",3750,102600,-0.000973709834469328,0.001953125,0.0566426364572606,0.0356877556623094,0.0126278748814528,"2018-01","2018-Q1",102700,-0.000973709834469328,"2018-01"
2018-02-28,273780,"Frances Slocum","IN","Fort Wayne","Allen","Fort Wayne",3751,71500,0,0.00562587904360056,0.0468521229868228,0.0339752265319502,-0.00569181098926708,"2007-03","2007-Q1",81000,-0.117283950617284,"2001-08"
2018-02-28,250383,"Crown Hill","WA","Seattle","King","Seattle",3752,701100,0.00243065484701172,0.0191888355865678,0.196620583717358,0.141843134805722,0.0562796451036844,"2018-02","2018-Q1",701100,0,"2018-02"
2018-02-28,269780,"Cedmont","MD","Baltimore","Baltimore City","Baltimore",3753,154000,0.011826544021025,0.0158311345646438,-0.0203562340966921,0.0279065678275763,-0.00907550543855562,"2007-06","2007-Q2",175200,-0.121004566210046,"2006-03"
2018-02-28,269888,"Perring Loch","MD","Baltimore","Baltimore City","Baltimore",3754,160500,0.000623441396508728,0.0050093926111459,0.0948158253751705,0.0411378620738243,0.000876484610971229,"2007-09","2007-Q3",163000,-0.0153374233128834,"2007-05"
2018-02-28,271597,"Sunshine Estates","TX","San Antonio","Bexar","San Antonio",3755,160200,-0.00124688279301746,0.00438871473354232,0.0912806539509537,0.0721115663300245,0.0173375068379058,"2018-01","2018-Q1",160400,-0.00124688279301746,"2017-12"
2018-02-28,343899,"Charles House Area Council","NY","Rochester","Monroe","Rochester",3756,73200,-0.0148048452220727,-0.0406290956749672,0.136645962732919,0.103673745577072,,"2017-10","2017-Q4",76400,-0.0418848167539267,"2017-09"
2018-02-28,403309,"West De Paul","IL","Chicago","Cook","Chicago",3757,599600,-0.00332446808510638,-0.00398671096345515,0.0190346702923182,0.051527455105248,0.00610395040928835,"2017-06","2017-Q2",604600,-0.00826993053258353,"2017-05"
2018-02-28,55955,"Guilford Center","CT","New Haven","New Haven","Guilford",3758,341800,-0.00320793234179061,-0.00407925407925408,-0.0523981147768228,-0.00232425523968616,-0.011651363659882,"2007-11","2007-Q4",398900,-0.143143645023815,"2005-02"
2018-02-28,269198,"Southwood","FL","Jacksonville","Duval","Jacksonville",3759,196700,0.00357142857142857,0.0298429319371728,0.0958217270194986,0.0902414576309647,0.00874376485134243,"2006-07","2006-Q3",196800,-0.000508130081300813,"2006-07"
2018-02-28,270035,"Morningside","TX","Dallas-Fort Worth","Tarrant","Fort Worth",3760,73500,0.0110041265474553,0.0110041265474553,0.079295154185022,0.0926198043695374,,"2018-02","2018-Q1",73500,0,"2018-02"
2018-02-28,271063,"Arnold Creek","OR","Portland","Multnomah","Portland",3761,600300,0.00166861338227933,0.00552763819095477,0.0286154900616861,0.0842009916954676,0.0227868917879248,"2017-09","2017-Q3",601800,-0.00249252243270189,"2017-08"
2018-02-28,274417,"Maplewood","OR","Portland","Multnomah","Portland",3762,491300,0.00924404272801972,0.0265357292101964,0.0229023526962315,0.0987484660571276,0.0372530434941878,"2018-02","2018-Q1",491300,0,"2018-02"
2018-02-28,343962,"Arlington Park","FL","North Port-Sarasota-Bradenton","Sarasota","Sarasota",3763,235100,0.00642123287671233,0.0107480653482373,-0.00212224108658744,0.128066796625041,0.0263263578869182,"2006-05","2006-Q2",276100,-0.148496921405288,"2005-06"
2018-02-28,417080,"Villages of Brimhall - Brimhall Classics","CA","Bakersfield","Kern","Bakersfield",3764,287500,0.0105448154657293,0.0216773276474769,0.0458348490360131,0.0579756187183404,-0.00280830597265458,"2006-06","2006-Q2",376300,-0.235981929311719,"2005-01"
2018-02-28,196721,"North Columbia","SC","Columbia","Richland","Columbia",3765,62600,0.00643086816720257,0.0347107438016529,0.142335766423358,0.0239998860826556,-0.00587584712615463,"2007-03","2007-Q1",72000,-0.130555555555556,"2004-01"
2018-02-28,275820,"University Park","FL","Jacksonville","Duval","Jacksonville",3766,179400,0.011844331641286,0.0334101382488479,0.133291219204043,0.0943474786826954,-0.00392720217111675,"2006-11","2006-Q4",199700,-0.101652478718077,"2005-11"
2018-02-28,29804,"Strathmore","NJ","New York","Monmouth","Matawan",3767,374900,0.00563304721030043,0.00187065740245858,0.0293794618341571,0.0331448156853722,-0.00079671111838342,"2006-07","2006-Q3",397900,-0.0578034682080925,"2005-05"
2018-02-28,269049,"Lake Ridge","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",3768,417900,-0.00618311533888228,-0.0171683913452493,0.0611985779583545,0.106808146072314,,"2017-11","2017-Q4",425200,-0.0171683913452493,"2017-09"
2018-02-28,270526,"Tijeras Arroyo","NM","Albuquerque","Bernalillo","Albuquerque",3769,276800,0.0025353132922854,0.00948212983223924,-0.015647226173542,0.0168608742124829,-0.00857679982495241,"2006-11","2006-Q4",319200,-0.132832080200501,"2006-04"
2018-02-28,155167,"North Dennis","MA","Cape Cod","Barnstable","Dennis",3770,501100,0.0032032032032032,0.00642699337216308,0.0531736023539302,0.0353992171073274,0.0106567582553547,"2017-09","2017-Q3",501700,-0.00119593382499502,"2017-09"
2018-02-28,276198,"Barrio Hollywood","AZ","Tucson","Pima","Tucson",3771,132800,0.0121951219512195,0.014514896867838,0.0858544562551104,0.109747599731083,-0.00949930202203964,"2006-06","2006-Q2",152100,-0.126890203813281,"2005-07"
2018-02-28,276377,"Hillcrest","OH","Dayton","Montgomery","Dayton",3772,60900,0.0133111480865225,0.041025641025641,0.184824902723735,0.0317058993467068,-0.0217777164398864,"2004-11","2004-Q4",77600,-0.21520618556701,"1997-02"
2018-02-28,275207,"Riverside Rancho","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",3773,702300,0.00142592328532725,0.00876185004309107,0.0530814215024741,0.105829271187041,0.0298773178893164,"2018-02","2018-Q1",702300,0,"2018-02"
2018-02-28,403173,"South River Gardens","GA","Atlanta","Fulton","Atlanta",3774,77800,0.0332005312084993,0.116212338593974,0.29450915141431,,,"2018-02","2018-Q1",77800,0,"2018-02"
2018-02-28,415900,"Indian Springs","OH","Columbus","Franklin","Columbus",3775,298500,0.00167785234899329,0.011864406779661,0.0335872576177285,0.0796325865209646,0.0352508844706654,"2018-02","2018-Q1",298500,0,"2018-02"
2018-02-28,416092,"Mapleton Hill","CO","Boulder","Boulder","Boulder",3776,984700,0.00510360314381954,0.0338057742782152,0.0841131784652648,0.113711100003735,0.0522887294210974,"2018-02","2018-Q1",984700,0,"2018-02"
2018-02-28,273318,"Collins Garden","TX","San Antonio","Bexar","San Antonio",3777,82500,0.00364963503649635,0.0135135135135135,0.0912698412698413,0.055748955963991,0.0175882214608742,"2018-02","2018-Q1",82500,0,"2018-02"
2018-02-28,342784,"Lakeshore","CO","Denver","Arapahoe","Aurora",3778,373600,0.0105490938598864,0.0418293363078639,0.114226066209365,0.108915199445254,0.0552012893063107,"2018-02","2018-Q1",373600,0,"2018-02"
2018-02-28,276058,"Whiteoak","NC","Charlotte","Mecklenburg","Charlotte",3779,373800,0.00619111709286676,0.0311724137931034,0.103631532329495,0.0655704076785559,0.0179753346746356,"2018-02","2018-Q1",373800,0,"2018-02"
2018-02-28,274137,"Jefferson Park","AZ","Tucson","Pima","Tucson",3780,235800,0.00297745640153126,0.00941780821917808,-0.00169348010160881,0.0494954587180476,-0.00454905196926736,"2006-04","2006-Q2",261000,-0.096551724137931,"2005-08"
2018-02-28,342707,"Vista del Norte","NM","Albuquerque","Bernalillo","Albuquerque",3781,235700,-0.00548523206751055,0.00769559640872168,0.00212585034013605,0.0389597576034795,-0.00341400850295459,"2017-05","2017-Q2",244400,-0.0355973813420622,"2017-03"
2018-02-28,343593,"Prairie Hills","WI","Madison","Dane","Madison",3782,224500,0.00447427293064877,0.0162969669533726,0.0619678334910123,0.0532553930053881,0.0142393372077241,"2018-02","2018-Q1",224500,0,"2018-02"
2018-02-28,270493,"SE Heights","NM","Albuquerque","Bernalillo","Albuquerque",3783,278600,-0.00677361853832442,0.0123546511627907,0.0798449612403101,0.0531943738244098,0.0102056418500429,"2018-01","2018-Q1",280500,-0.00677361853832442,"2017-12"
2018-02-28,276516,"Poncey-Highland","GA","Atlanta","Fulton","Atlanta",3784,293800,0.00789022298456261,0.0316011235955056,0.0492857142857143,0.129240281884138,0.0256795448199592,"2018-02","2018-Q1",293800,0,"2018-02"
2018-02-28,272096,"Fernwood","WI","Milwaukee","Milwaukee","Milwaukee",3785,211000,-0.000473709142586452,0.00380589914367269,0.0481867858917039,0.0555803956329866,0.0170957827751081,"2017-07","2017-Q3",213600,-0.0121722846441948,"2017-05"
2018-02-28,272919,"Bellemeade","VA","Richmond","Richmond City","Richmond",3786,66900,0.0167173252279635,0.0404354587869362,0.145547945205479,0.0633890966318991,-0.00690522664603832,"2006-08","2006-Q3",75000,-0.108,"2005-11"
2018-02-28,271632,"West Congress","TX","Austin","Travis","Austin",3787,300600,0.00266844563042028,0.0217539089055065,0.0875542691751085,0.12048457975942,0.0581570042059696,"2018-02","2018-Q1",300600,0,"2018-02"
2018-02-28,270390,"Eldorado Heights","NM","Albuquerque","Bernalillo","Albuquerque",3788,221900,-0.00269662921348315,-0.00848972296693476,-0.0168365086397873,0.0263929727012553,-0.00310102157127468,"2007-10","2007-Q4",235200,-0.056547619047619,"2007-04"
2018-02-28,274740,"North Rosslyn","VA","Washington","Arlington","Arlington",3789,867500,0.0320009517011658,0.0587014888943129,0.0824806588470177,0.0376593353578898,0.0284494056954485,"2018-02","2018-Q1",867500,0,"2018-02"
